date,ccu_ww,ccu_au,ccu_as,ccu_af,ccu_eu,ccu_sa,ccu_na
2022-11-24 15:30:00,261,64,96,12,17,60,87
2022-11-24 15:40:00,247,61,91,11,16,58,86
2022-11-24 15:50:00,245,61,87,12,17,60,84
2022-11-24 16:00:00,241,58,87,12,16,60,81
2022-11-24 16:10:00,247,62,97,12,15,57,86
2022-11-24 16:20:00,254,62,94,12,18,59,86
2022-11-24 16:30:00,259,62,84,12,16,60,88
2022-11-24 16:40:00,264,60,100,12,17,64,89
2022-11-24 16:50:00,275,65,106,12,19,65,92
2022-11-24 17:00:00,281,67,103,13,18,64,93
2022-11-24 17:10:00,284,72,106,13,19,70,96
2022-11-24 17:20:00,289,72,92,14,19,73,98
2022-11-24 17:30:00,295,74,101,14,20,66,100
2022-11-24 17:40:00,293,73,107,14,18,71,104
2022-11-24 17:50:00,301,74,114,14,20,73,103
2022-11-24 18:00:00,327,78,119,15,19,77,110
2022-11-24 18:10:00,340,82,116,16,23,82,116
2022-11-24 18:20:00,335,75,120,15,23,84,115
2022-11-24 18:30:00,346,87,141,16,23,85,120
2022-11-24 18:40:00,350,87,137,17,23,85,120
2022-11-24 18:50:00,349,84,127,16,23,84,118
2022-11-24 19:00:00,348,88,132,16,23,85,119
2022-11-24 19:10:00,366,88,139,18,25,86,123
2022-11-24 19:20:00,365,86,132,16,24,88,127
2022-11-24 19:30:00,369,87,126,18,25,93,127
2022-11-24 19:40:00,381,92,148,17,26,94,128
2022-11-24 19:50:00,383,97,144,17,26,96,133
2022-11-24 20:00:00,400,96,147,19,27,92,133
2022-11-24 20:10:00,394,95,138,18,25,97,133
2022-11-24 20:20:00,385,96,154,17,26,93,133
2022-11-24 20:30:00,391,93,161,19,26,91,133
2022-11-24 20:40:00,403,97,147,18,26,95,138
2022-11-24 20:50:00,408,100,175,20,26,101,135
2022-11-24 21:00:00,402,100,140,20,27,102,142
2022-11-24 21:10:00,408,97,147,19,25,101,134
2022-11-24 21:20:00,390,93,138,17,25,89,130
2022-11-24 21:30:00,382,90,136,18,24,85,128
2022-11-24 21:40:00,362,91,120,17,24,83,125
2022-11-24 21:50:00,346,85,129,16,22,85,120
2022-11-24 22:00:00,354,86,130,16,23,81,120
2022-11-24 22:10:00,329,80,115,15,21,75,114
2022-11-24 22:20:00,324,76,127,15,20,78,110
2022-11-24 22:30:00,314,75,102,14,20,77,108
2022-11-24 22:40:00,299,71,105,13,19,72,98
2022-11-24 22:50:00,272,66,88,12,17,64,92
2022-11-24 23:00:00,259,59,93,11,16,54,89
2022-11-24 23:10:00,242,58,99,10,15,58,80
2022-11-24 23:20:00,232,54,84,11,15,58,80
2022-11-24 23:30:00,235,50,76,9,15,51,77
2022-11-24 23:40:00,217,53,83,10,14,53,78
2022-11-24 23:50:00,220,54,81,10,14,51,75
2022-11-25 00:00:00,268,65,101,13,18,63,89
2022-11-25 00:10:00,292,69,110,13,20,66,98
2022-11-25 00:20:00,296,73,113,14,20,71,100
2022-11-25 00:30:00,311,76,115,15,20,73,103
2022-11-25 00:40:00,318,76,115,15,22,77,107
2022-11-25 00:50:00,323,76,110,15,21,78,111
2022-11-25 01:00:00,344,83,114,15,22,79,118
2022-11-25 01:10:00,338,81,119,15,21,83,115
2022-11-25 01:20:00,345,86,141,16,23,86,116
2022-11-25 01:30:00,345,84,129,15,22,83,111
2022-11-25 01:40:00,339,76,117,17,23,77,110
2022-11-25 01:50:00,336,82,119,16,23,84,114
2022-11-25 02:00:00,310,67,100,14,19,78,106
2022-11-25 02:10:00,275,61,98,11,15,64,88
2022-11-25 02:20:00,248,57,90,11,15,59,81
2022-11-25 02:30:00,233,49,80,9,12,52,76
2022-11-25 02:40:00,206,48,79,9,14,48,69
2022-11-25 02:50:00,207,49,81,9,13,42,68
2022-11-25 03:00:00,187,45,62,7,12,46,63
2022-11-25 03:10:00,186,46,65,9,12,46,66
2022-11-25 03:20:00,193,46,82,8,13,45,64
2022-11-25 03:30:00,191,45,65,8,13,46,65
2022-11-25 03:40:00,194,47,71,9,13,46,67
2022-11-25 03:50:00,197,47,72,9,13,48,69
2022-11-25 04:00:00,191,46,83,9,13,47,66
2022-11-25 04:10:00,187,46,64,8,12,45,65
2022-11-25 04:20:00,193,46,68,9,12,43,66
2022-11-25 04:30:00,194,47,67,8,13,45,67
2022-11-25 04:40:00,197,48,63,8,13,44,68
2022-11-25 04:50:00,209,50,67,9,14,49,70
2022-11-25 05:00:00,221,52,87,10,15,51,78
2022-11-25 05:10:00,215,53,81,9,15,53,73
2022-11-25 05:20:00,216,51,81,10,14,49,75
2022-11-25 05:30:00,225,55,85,10,14,52,73
2022-11-25 05:40:00,216,54,79,10,14,54,76
2022-11-25 05:50:00,241,57,86,11,14,55,83
2022-11-25 06:00:00,250,62,100,11,17,55,88
2022-11-25 06:10:00,268,63,98,13,18,64,91
2022-11-25 06:20:00,267,64,88,13,18,64,90
2022-11-25 06:30:00,274,66,103,12,18,65,92
2022-11-25 06:40:00,270,65,109,13,18,63,92
2022-11-25 06:50:00,287,70,95,14,19,68,95
2022-11-25 07:00:00,283,64,98,13,18,67,97
2022-11-25 07:10:00,272,65,101,13,17,66,94
2022-11-25 07:20:00,271,67,100,11,17,66,91
2022-11-25 07:30:00,270,63,100,12,18,63,92
2022-11-25 07:40:00,278,68,89,13,18,61,96
2022-11-25 07:50:00,272,66,110,13,18,68,95
2022-11-25 08:00:00,272,67,90,13,17,64,94
2022-11-25 08:10:00,271,66,92,13,18,67,93
2022-11-25 08:20:00,273,66,100,12,18,64,93
2022-11-25 08:30:00,270,66,98,13,18,65,96
2022-11-25 08:40:00,279,67,105,13,19,67,89
2022-11-25 08:50:00,275,66,91,13,17,67,94
2022-11-25 09:00:00,264,65,92,12,17,64,87
2022-11-25 09:10:00,267,66,102,13,18,66,93
2022-11-25 09:20:00,304,71,110,14,19,74,100
2022-11-25 09:30:00,302,75,118,14,20,73,106
2022-11-25 09:40:00,306,76,116,15,19,74,108
2022-11-25 09:50:00,321,79,111,14,21,77,107
2022-11-25 10:00:00,320,78,127,15,21,76,106
2022-11-25 10:10:00,310,77,100,15,21,73,108
2022-11-25 10:20:00,304,74,109,14,20,72,107
2022-11-25 10:30:00,301,73,109,14,19,73,101
2022-11-25 10:40:00,302,71,119,14,20,71,102
2022-11-25 10:50:00,302,72,112,13,20,68,103
2022-11-25 11:00:00,299,73,87,14,17,66,102
2022-11-25 11:10:00,291,72,115,14,20,72,101
2022-11-25 11:20:00,276,64,95,13,19,68,96
2022-11-25 11:30:00,242,59,99,11,16,56,77
2022-11-25 11:40:00,234,57,73,11,16,55,76
2022-11-25 11:50:00,228,56,85,10,13,53,76
2022-11-25 12:00:00,211,50,70,9,13,51,74
2022-11-25 12:10:00,209,52,78,10,15,52,72
2022-11-25 12:20:00,227,50,91,10,15,54,74
2022-11-25 12:30:00,225,55,84,10,15,54,75
2022-11-25 12:40:00,220,54,87,10,15,53,76
2022-11-25 12:50:00,226,53,77,10,15,55,75
2022-11-25 13:00:00,236,58,88,11,16,57,79
2022-11-25 13:10:00,235,57,80,11,15,55,81
2022-11-25 13:20:00,242,59,91,11,15,59,82
2022-11-25 13:30:00,248,57,96,11,16,60,88
2022-11-25 13:40:00,268,63,95,12,18,64,90
2022-11-25 13:50:00,265,67,97,13,17,65,95
2022-11-25 14:00:00,278,66,107,12,19,68,95
2022-11-25 14:10:00,282,67,108,13,19,65,92
2022-11-25 14:20:00,283,62,94,13,19,64,92
2022-11-25 14:30:00,268,65,105,13,18,67,93
2022-11-25 14:40:00,280,68,97,13,19,68,93
2022-11-25 14:50:00,280,68,98,13,18,62,94
2022-11-25 15:00:00,277,63,95,13,18,62,96
2022-11-25 15:10:00,290,72,115,13,19,68,97
2022-11-25 15:20:00,297,70,108,14,19,70,97
2022-11-25 15:30:00,293,73,91,14,19,72,100
2022-11-25 15:40:00,298,72,115,14,19,69,95
2022-11-25 15:50:00,293,70,114,13,19,69,96
2022-11-25 16:00:00,294,72,109,14,20,70,99
2022-11-25 16:10:00,300,73,114,14,19,70,101
2022-11-25 16:20:00,289,70,87,13,18,71,97
2022-11-25 16:30:00,284,70,108,13,19,69,96
2022-11-25 16:40:00,271,66,102,13,19,65,95
2022-11-25 16:50:00,267,67,100,13,18,65,92
2022-11-25 17:00:00,278,66,79,13,18,62,91
2022-11-25 17:10:00,255,62,92,12,17,64,88
2022-11-25 17:20:00,246,60,85,11,16,58,85
2022-11-25 17:30:00,242,59,88,10,16,59,82
2022-11-25 17:40:00,239,56,87,11,15,54,79
2022-11-25 17:50:00,244,58,69,11,15,59,81
2022-11-25 18:00:00,235,58,86,11,15,58,80
2022-11-25 18:10:00,225,53,81,10,15,54,78
2022-11-25 18:20:00,229,56,72,10,15,54,78
2022-11-25 18:30:00,247,58,95,11,17,58,82
2022-11-25 18:40:00,246,60,95,12,17,61,86
2022-11-25 18:50:00,256,62,92,12,17,60,91
2022-11-25 19:00:00,290,71,106,13,19,66,97
2022-11-25 19:10:00,306,72,110,13,19,66,100
2022-11-25 19:20:00,310,77,114,15,21,74,108
2022-11-25 19:30:00,322,76,123,14,21,72,106
2022-11-25 19:40:00,331,79,121,16,21,80,113
2022-11-25 19:50:00,327,81,120,16,23,82,114
2022-11-25 20:00:00,331,81,120,16,22,81,115
2022-11-25 20:10:00,332,79,112,15,22,79,114
2022-11-25 20:20:00,332,82,121,15,22,80,114
2022-11-25 20:30:00,340,82,129,15,23,75,114
2022-11-25 20:40:00,355,83,124,17,24,85,120
2022-11-25 20:50:00,351,89,134,18,24,86,125
2022-11-25 21:00:00,360,86,124,15,24,86,123
2022-11-25 21:10:00,329,79,112,15,22,84,115
2022-11-25 21:20:00,323,78,118,14,21,79,108
2022-11-25 21:30:00,322,78,119,15,20,79,107
2022-11-25 21:40:00,324,76,99,14,20,69,106
2022-11-25 21:50:00,314,73,115,14,21,74,103
2022-11-25 22:00:00,327,79,131,15,22,80,111
2022-11-25 22:10:00,332,81,127,15,21,80,114
2022-11-25 22:20:00,350,82,124,17,22,84,118
2022-11-25 22:30:00,358,87,138,17,24,85,122
2022-11-25 22:40:00,355,87,129,16,24,80,116
2022-11-25 22:50:00,333,82,123,11,20,78,106
2022-11-25 23:00:00,326,79,107,15,20,80,108
2022-11-25 23:10:00,321,73,129,14,21,78,103
2022-11-25 23:20:00,310,75,118,14,20,73,106
2022-11-25 23:30:00,303,72,98,14,19,72,99
2022-11-25 23:40:00,299,72,89,14,19,70,98
2022-11-25 23:50:00,278,66,103,13,18,62,90
2022-11-26 00:00:00,291,71,106,13,18,70,97
2022-11-26 00:10:00,298,74,100,14,20,75,106
2022-11-26 00:20:00,296,71,114,14,19,69,99
2022-11-26 00:30:00,273,68,99,14,19,69,96
2022-11-26 00:40:00,274,65,103,13,18,69,96
2022-11-26 00:50:00,298,70,109,14,19,70,96
2022-11-26 01:00:00,295,73,114,14,20,72,104
2022-11-26 01:10:00,313,72,100,14,20,73,103
2022-11-26 01:20:00,302,73,91,14,17,73,104
2022-11-26 01:30:00,303,73,107,15,19,71,101
2022-11-26 01:40:00,303,74,118,14,20,75,101
2022-11-26 01:50:00,319,76,123,14,21,79,111
2022-11-26 02:00:00,322,77,98,13,20,72,100
2022-11-26 02:10:00,271,65,105,11,16,66,88
2022-11-26 02:20:00,255,56,88,8,10,49,85
2022-11-26 02:30:00,234,52,92,10,15,54,78
2022-11-26 02:40:00,228,49,70,8,11,51,76
2022-11-26 02:50:00,203,49,72,9,14,48,70
2022-11-26 03:00:00,195,46,71,8,13,44,63
2022-11-26 03:10:00,179,45,66,7,12,42,61
2022-11-26 03:20:00,185,45,61,8,12,44,62
2022-11-26 03:30:00,193,47,77,8,12,43,66
2022-11-26 03:40:00,196,47,72,8,13,47,65
2022-11-26 03:50:00,185,44,69,8,12,44,61
2022-11-26 04:00:00,188,45,69,8,12,41,64
2022-11-26 04:10:00,183,45,61,7,12,43,63
2022-11-26 04:20:00,203,47,74,9,13,47,65
2022-11-26 04:30:00,207,48,79,9,13,47,68
2022-11-26 04:40:00,193,45,74,7,12,48,69
2022-11-26 04:50:00,208,47,71,9,13,49,70
2022-11-26 05:00:00,221,53,89,10,14,53,74
2022-11-26 05:10:00,225,54,81,10,15,55,77
2022-11-26 05:20:00,234,57,86,11,16,59,82
2022-11-26 05:30:00,245,59,92,11,15,58,83
2022-11-26 05:40:00,245,59,82,11,17,58,84
2022-11-26 05:50:00,254,60,91,12,17,62,85
2022-11-26 06:00:00,258,63,92,12,17,59,88
2022-11-26 06:10:00,264,64,89,12,17,65,90
2022-11-26 06:20:00,259,62,105,12,17,65,89
2022-11-26 06:30:00,270,65,99,12,19,60,92
2022-11-26 06:40:00,281,63,105,14,18,65,92
2022-11-26 06:50:00,279,67,106,13,18,65,94
2022-11-26 07:00:00,277,66,111,13,16,68,95
2022-11-26 07:10:00,278,65,96,12,18,67,92
2022-11-26 07:20:00,272,65,99,13,17,68,92
2022-11-26 07:30:00,274,66,111,13,18,67,93
2022-11-26 07:40:00,288,69,103,13,19,69,97
2022-11-26 07:50:00,300,72,116,14,19,71,101
2022-11-26 08:00:00,301,74,99,14,19,71,102
2022-11-26 08:10:00,306,72,111,14,19,71,100
2022-11-26 08:20:00,304,74,108,15,19,74,104
2022-11-26 08:30:00,312,75,116,15,21,73,107
2022-11-26 08:40:00,293,73,119,14,19,70,101
2022-11-26 08:50:00,293,74,105,15,20,74,101
2022-11-26 09:00:00,290,74,121,13,19,73,98
2022-11-26 09:10:00,296,71,84,13,19,72,101
2022-11-26 09:20:00,289,67,105,14,20,69,100
2022-11-26 09:30:00,276,67,90,13,18,66,95
2022-11-26 09:40:00,259,61,91,10,16,59,90
2022-11-26 09:50:00,240,59,71,11,16,58,80
2022-11-26 10:00:00,237,56,93,10,15,59,82
2022-11-26 10:10:00,240,57,98,10,15,52,79
2022-11-26 10:20:00,237,57,91,10,16,53,81
2022-11-26 10:30:00,228,56,86,11,15,57,77
2022-11-26 10:40:00,235,58,92,11,15,54,81
2022-11-26 10:50:00,247,58,97,11,15,58,80
2022-11-26 11:00:00,249,61,95,12,16,60,88
2022-11-26 11:10:00,257,59,92,12,16,62,88
2022-11-26 11:20:00,255,61,96,12,16,63,87
2022-11-26 11:30:00,284,70,115,14,19,71,97
2022-11-26 11:40:00,311,76,115,14,21,71,106
2022-11-26 11:50:00,329,80,132,16,22,77,109
2022-11-26 12:00:00,338,82,129,16,23,81,117
2022-11-26 12:10:00,349,84,137,17,24,84,122
2022-11-26 12:20:00,356,88,123,17,23,86,124
2022-11-26 12:30:00,373,86,135,17,23,92,126
2022-11-26 12:40:00,360,88,116,18,25,86,125
2022-11-26 12:50:00,368,92,147,17,25,89,127
2022-11-26 13:00:00,362,88,142,18,24,72,124
2022-11-26 13:10:00,366,89,121,18,24,87,124
2022-11-26 13:20:00,364,88,135,18,24,91,124
2022-11-26 13:30:00,364,83,142,17,22,82,119
2022-11-26 13:40:00,334,79,130,15,22,79,113
2022-11-26 13:50:00,313,74,112,14,20,75,105
2022-11-26 14:00:00,308,72,93,14,19,68,100
2022-11-26 14:10:00,289,67,100,12,18,64,96
2022-11-26 14:20:00,272,66,101,12,17,64,90
2022-11-26 14:30:00,261,62,100,12,18,64,91
2022-11-26 14:40:00,272,65,97,13,17,65,94
2022-11-26 14:50:00,277,63,111,13,19,66,91
2022-11-26 15:00:00,286,69,101,13,20,65,95
2022-11-26 15:10:00,279,69,101,13,18,68,96
2022-11-26 15:20:00,278,68,98,14,18,65,95
2022-11-26 15:30:00,297,70,105,13,18,67,98
2022-11-26 15:40:00,287,71,100,11,20,64,101
2022-11-26 15:50:00,286,70,105,13,19,65,97
2022-11-26 16:00:00,289,72,96,14,18,70,98
2022-11-26 16:10:00,287,71,114,14,19,73,102
2022-11-26 16:20:00,293,71,122,14,19,71,103
2022-11-26 16:30:00,300,70,109,14,20,71,98
2022-11-26 16:40:00,298,70,106,14,20,70,100
2022-11-26 16:50:00,288,66,101,14,19,70,94
2022-11-26 17:00:00,294,67,118,14,18,71,100
2022-11-26 17:10:00,290,65,99,13,19,68,98
2022-11-26 17:20:00,290,73,110,14,20,68,100
2022-11-26 17:30:00,300,73,120,14,19,71,100
2022-11-26 17:40:00,324,76,122,15,21,74,108
2022-11-26 17:50:00,315,78,116,15,21,75,105
2022-11-26 18:00:00,314,78,128,15,21,79,110
2022-11-26 18:10:00,332,79,129,15,22,77,112
2022-11-26 18:20:00,338,81,124,15,22,78,111
2022-11-26 18:30:00,329,81,128,15,22,80,112
2022-11-26 18:40:00,321,76,117,15,22,79,105
2022-11-26 18:50:00,323,79,125,16,22,80,113
2022-11-26 19:00:00,359,88,140,18,25,90,127
2022-11-26 19:10:00,385,91,149,19,25,91,131
2022-11-26 19:20:00,410,102,148,19,28,98,145
2022-11-26 19:30:00,435,103,166,20,28,104,145
2022-11-26 19:40:00,420,101,147,19,26,95,144
2022-11-26 19:50:00,438,105,155,21,29,104,151
2022-11-26 20:00:00,448,108,162,21,29,105,152
2022-11-26 20:10:00,459,115,177,21,31,108,159
2022-11-26 20:20:00,466,114,176,22,30,112,158
2022-11-26 20:30:00,472,113,182,23,32,114,162
2022-11-26 20:40:00,502,121,177,24,33,118,166
2022-11-26 20:50:00,492,120,201,24,32,125,174
2022-11-26 21:00:00,475,117,195,22,31,118,165
2022-11-26 21:10:00,452,110,162,21,29,110,151
2022-11-26 21:20:00,435,102,143,20,27,98,140
2022-11-26 21:30:00,400,95,141,18,25,89,132
2022-11-26 21:40:00,389,95,138,16,26,92,134
2022-11-26 21:50:00,374,90,131,18,25,89,129
2022-11-26 22:00:00,360,85,136,16,24,86,123
2022-11-26 22:10:00,349,83,134,17,22,87,116
2022-11-26 22:20:00,319,77,125,15,18,76,108
2022-11-26 22:30:00,306,74,111,15,18,71,102
2022-11-26 22:40:00,292,67,104,12,19,68,100
2022-11-26 22:50:00,271,66,113,13,18,66,92
2022-11-26 23:00:00,272,66,108,13,18,67,95
2022-11-26 23:10:00,257,63,82,12,18,55,89
2022-11-26 23:20:00,241,57,84,11,15,56,84
2022-11-26 23:30:00,235,55,96,11,14,58,79
2022-11-26 23:40:00,234,57,78,11,14,56,81
2022-11-26 23:50:00,238,58,83,11,15,57,81
2022-11-27 00:00:00,326,80,108,15,21,76,111
2022-11-27 00:10:00,368,88,132,16,23,87,125
2022-11-27 00:20:00,406,97,155,19,27,99,139
2022-11-27 00:30:00,442,107,161,21,30,106,146
2022-11-27 00:40:00,481,117,176,22,33,111,163
2022-11-27 00:50:00,487,121,176,23,33,120,171
2022-11-27 01:00:00,504,120,188,24,31,122,171
2022-11-27 01:10:00,523,125,204,25,35,126,179
2022-11-27 01:20:00,540,131,204,26,36,130,188
2022-11-27 01:30:00,546,128,186,26,36,127,177
2022-11-27 01:40:00,566,136,201,27,37,134,194
2022-11-27 01:50:00,591,144,225,28,40,139,194
2022-11-27 02:00:00,563,130,202,25,38,124,183
2022-11-27 02:10:00,500,126,198,23,35,126,174
2022-11-27 02:20:00,500,127,173,25,36,122,175
2022-11-27 02:30:00,489,122,194,24,34,123,171
2022-11-27 02:40:00,483,116,165,24,31,113,165
2022-11-27 02:50:00,452,114,167,22,31,108,159
2022-11-27 03:00:00,463,111,184,23,32,117,162
2022-11-27 03:10:00,464,116,200,22,32,112,159
2022-11-27 03:20:00,470,117,183,23,32,115,163
2022-11-27 03:30:00,520,122,205,25,35,128,174
2022-11-27 03:40:00,523,124,188,24,35,125,181
2022-11-27 03:50:00,515,126,181,26,35,127,182
2022-11-27 04:00:00,529,130,186,26,36,127,182
2022-11-27 04:10:00,529,124,185,25,35,127,181
2022-11-27 04:20:00,513,128,182,25,35,123,176
2022-11-27 04:30:00,512,122,210,23,35,124,172
2022-11-27 04:40:00,512,126,190,25,35,125,173
2022-11-27 04:50:00,516,127,201,25,36,123,176
2022-11-27 05:00:00,526,128,185,25,36,128,185
2022-11-27 05:10:00,555,137,214,26,37,133,192
2022-11-27 05:20:00,562,136,205,28,36,137,190
2022-11-27 05:30:00,559,136,213,26,37,136,192
2022-11-27 05:40:00,543,135,194,26,36,131,185
2022-11-27 05:50:00,549,135,214,26,36,133,184
2022-11-27 06:00:00,545,132,190,26,36,132,182
2022-11-27 06:10:00,533,127,217,25,35,123,181
2022-11-27 06:20:00,519,129,190,24,35,132,182
2022-11-27 06:30:00,521,131,192,25,35,130,182
2022-11-27 06:40:00,523,132,209,24,35,132,176
2022-11-27 06:50:00,529,129,183,26,33,132,181
2022-11-27 07:00:00,530,125,223,24,35,126,179
2022-11-27 07:10:00,516,123,198,22,33,122,169
2022-11-27 07:20:00,479,117,181,24,32,116,166
2022-11-27 07:30:00,476,118,192,23,32,119,163
2022-11-27 07:40:00,482,114,192,23,31,118,162
2022-11-27 07:50:00,477,115,189,23,31,106,156
2022-11-27 08:00:00,452,112,187,20,30,109,153
2022-11-27 08:10:00,456,112,174,21,31,107,154
2022-11-27 08:20:00,452,109,161,22,31,110,158
2022-11-27 08:30:00,458,110,171,22,30,109,157
2022-11-27 08:40:00,446,114,173,21,29,109,157
2022-11-27 08:50:00,435,107,172,21,29,101,148
2022-11-27 09:00:00,425,102,146,19,27,99,143
2022-11-27 09:10:00,409,97,152,20,27,98,138
2022-11-27 09:20:00,413,98,158,20,28,100,134
2022-11-27 09:30:00,402,97,162,18,28,95,141
2022-11-27 09:40:00,404,94,152,18,27,99,132
2022-11-27 09:50:00,405,97,149,17,27,95,137
2022-11-27 10:00:00,414,95,144,19,28,102,139
2022-11-27 10:10:00,400,100,164,19,25,96,133
2022-11-27 10:20:00,395,98,152,19,26,95,131
2022-11-27 10:30:00,379,92,141,18,26,92,128
2022-11-27 10:40:00,382,93,130,18,25,94,129
2022-11-27 10:50:00,380,94,149,18,26,96,134
2022-11-27 11:00:00,399,96,158,18,27,98,137
2022-11-27 11:10:00,413,98,151,20,27,96,139
2022-11-27 11:20:00,398,98,146,20,27,97,136
2022-11-27 11:30:00,422,101,173,19,27,102,143
2022-11-27 11:40:00,417,105,170,20,28,100,148
2022-11-27 11:50:00,423,105,165,21,29,103,147
2022-11-27 12:00:00,423,106,170,20,29,102,149
2022-11-27 12:10:00,447,111,172,21,31,103,155
2022-11-27 12:20:00,438,107,175,18,30,105,153
2022-11-27 12:30:00,446,107,151,22,31,106,150
2022-11-27 12:40:00,452,113,182,22,32,113,154
2022-11-27 12:50:00,469,114,182,21,30,111,157
2022-11-27 13:00:00,465,114,169,22,31,117,161
2022-11-27 13:10:00,455,111,171,23,31,112,161
2022-11-27 13:20:00,470,117,170,23,31,108,160
2022-11-27 13:30:00,466,113,158,22,31,119,163
2022-11-27 13:40:00,458,108,172,22,31,111,159
2022-11-27 13:50:00,441,104,175,20,30,111,151
2022-11-27 14:00:00,430,102,155,20,29,106,143
2022-11-27 14:10:00,420,103,164,20,28,99,145
2022-11-27 14:20:00,425,100,162,21,28,103,146
2022-11-27 14:30:00,450,110,181,20,30,107,154
2022-11-27 14:40:00,469,111,175,22,30,112,160
2022-11-27 14:50:00,472,114,179,23,32,115,165
2022-11-27 15:00:00,477,113,177,23,31,116,156
2022-11-27 15:10:00,497,118,184,23,33,117,170
2022-11-27 15:20:00,519,126,199,24,34,122,176
2022-11-27 15:30:00,529,123,199,26,35,131,177
2022-11-27 15:40:00,525,125,169,24,33,127,179
2022-11-27 15:50:00,502,121,200,23,35,125,175
2022-11-27 16:00:00,530,128,192,25,35,126,184
2022-11-27 16:10:00,522,132,220,24,35,129,184
2022-11-27 16:20:00,567,136,215,27,37,133,189
2022-11-27 16:30:00,571,137,212,27,38,134,191
2022-11-27 16:40:00,562,134,224,27,36,138,185
2022-11-27 16:50:00,558,136,232,28,39,141,198
2022-11-27 17:00:00,546,135,216,27,37,138,188
2022-11-27 17:10:00,551,135,217,25,37,136,189
2022-11-27 17:20:00,555,130,198,26,37,132,188
2022-11-27 17:30:00,525,131,182,25,37,132,186
2022-11-27 17:40:00,558,134,213,26,38,130,186
2022-11-27 17:50:00,554,136,222,27,38,138,195
2022-11-27 18:00:00,591,143,221,27,39,140,196
2022-11-27 18:10:00,631,151,250,29,42,153,208
2022-11-27 18:20:00,612,153,213,30,43,148,213
2022-11-27 18:30:00,601,146,222,28,40,139,208
2022-11-27 18:40:00,597,145,227,28,39,139,197
2022-11-27 18:50:00,546,133,212,26,37,132,191
2022-11-27 19:00:00,575,138,219,26,37,137,197
2022-11-27 19:10:00,572,141,241,28,40,134,202
2022-11-27 19:20:00,581,139,219,28,39,135,196
2022-11-27 19:30:00,593,143,214,28,39,142,206
2022-11-27 19:40:00,606,152,247,29,41,142,205
2022-11-27 19:50:00,622,148,248,28,40,150,206
2022-11-27 20:00:00,618,149,233,28,42,152,211
2022-11-27 20:10:00,588,142,238,28,40,147,202
2022-11-27 20:20:00,624,149,250,30,41,147,217
2022-11-27 20:30:00,644,159,247,31,43,161,227
2022-11-27 20:40:00,666,162,241,32,44,162,225
2022-11-27 20:50:00,668,166,257,33,44,167,235
2022-11-27 21:00:00,685,165,232,33,45,170,233
2022-11-27 21:10:00,676,164,253,33,47,163,229
2022-11-27 21:20:00,665,164,249,32,46,162,228
2022-11-27 21:30:00,658,164,239,32,46,157,219
2022-11-27 21:40:00,653,156,262,29,43,156,225
2022-11-27 21:50:00,634,154,215,30,42,157,223
2022-11-27 22:00:00,613,145,252,29,43,153,206
2022-11-27 22:10:00,589,140,206,28,40,144,197
2022-11-27 22:20:00,568,136,190,24,37,128,182
2022-11-27 22:30:00,513,120,193,21,30,119,169
2022-11-27 22:40:00,441,110,157,21,30,108,151
2022-11-27 22:50:00,442,100,133,21,26,100,143
2022-11-27 23:00:00,394,90,120,18,23,92,117
2022-11-27 23:10:00,341,81,121,15,22,79,116
2022-11-27 23:20:00,311,75,115,15,21,74,108
2022-11-27 23:30:00,283,68,98,13,18,65,92
2022-11-27 23:40:00,264,63,102,12,17,63,90
2022-11-27 23:50:00,238,57,94,10,15,59,82
2022-11-28 00:00:00,281,70,102,14,18,67,94
2022-11-28 00:10:00,285,69,107,14,19,68,99
2022-11-28 00:20:00,289,72,116,13,19,70,99
2022-11-28 00:30:00,301,72,110,14,20,73,102
2022-11-28 00:40:00,301,73,111,13,20,75,106
2022-11-28 00:50:00,327,78,125,15,21,76,111
2022-11-28 01:00:00,352,84,141,17,23,81,120
2022-11-28 01:10:00,357,87,114,16,24,87,120
2022-11-28 01:20:00,360,88,134,17,24,90,125
2022-11-28 01:30:00,374,92,140,18,26,93,134
2022-11-28 01:40:00,389,93,128,19,26,92,127
2022-11-28 01:50:00,387,87,146,19,24,94,121
2022-11-28 02:00:00,376,92,127,17,23,90,116
2022-11-28 02:10:00,321,77,121,16,21,79,110
2022-11-28 02:20:00,321,78,121,15,21,77,108
2022-11-28 02:30:00,318,75,113,15,21,69,105
2022-11-28 02:40:00,318,76,112,15,21,75,107
2022-11-28 02:50:00,320,77,111,15,21,72,108
2022-11-28 03:00:00,320,76,114,16,21,78,110
2022-11-28 03:10:00,305,74,109,15,21,74,104
2022-11-28 03:20:00,316,75,106,15,21,75,106
2022-11-28 03:30:00,319,79,122,15,21,76,108
2022-11-28 03:40:00,320,77,106,15,22,77,110
2022-11-28 03:50:00,321,78,102,15,21,75,107
2022-11-28 04:00:00,325,79,123,14,21,78,110
2022-11-28 04:10:00,316,79,119,15,22,79,108
2022-11-28 04:20:00,329,78,124,15,22,79,109
2022-11-28 04:30:00,339,81,142,15,23,79,115
2022-11-28 04:40:00,355,86,140,17,24,82,120
2022-11-28 04:50:00,359,86,131,17,24,87,120
2022-11-28 05:00:00,365,88,146,17,24,88,125
2022-11-28 05:10:00,367,89,141,18,24,90,124
2022-11-28 05:20:00,356,89,147,16,23,85,122
